shipment_id,order_id,ship_date,delivery_date,carrier,shipping_cost,delivery_status
SHP007359,ORD007359,2022/01/17,18 Jan 2022,Ekart,427.94,Delayed
SHP007360,ORD007360,16-01-2023,20 Jan 2023,XpressBees,403.76,Delayed
SHP007361,ORD007361,08/23/2023,25-08-2023,FedEx,524.98,DELAYED
SHP007362,ORD007362,2022-09-18,0000-00-00,IndiaPost,116.6,Delivered
SHP007363,ORD007363,29 Apr 2022,2022/05/04,ekart,,Delayed
SHP007364,ORD007364,06/17/2023,25 Jun 2023,BlueDart,180.78,Delayed
SHP007365,ORD007365,2022-08-04,07-08-2022,XpressBees,128.15,delayed
SHP007366,ORD007366,2024/07/17,2024-08-01,bluedart,68.63,delayed
SHP007367,ORD007367,28-12-2023,12/31/2023,EKART,87.85,Delayed
SHP007368,ORD007368,2024/09/12,2024-09-19,EKART,383.34,Delivered
SHP007369,ORD007369,08 Jun 2024,2024/06/12,DELHIVERY,166.22,LOST
SHP007370,ORD007370,10-01-2023,17-01-2023,Ekart,285.71,Returned to Origin
SHP007371,ORD007371,08/24/2023,2023/09/01,indiapost,395.12,in transit
SHP007372,ORD007372,2022/10/18,20 Oct 2022,XpressBees,477.69,Delivered
SHP007373,ORD007373,27/05/2023,04 Jun 2023,IndiaPost,257.19,returned to origin
SHP007374,ORD007374,06/01/2024,02/06/2024,fedex,570.17,DELIVERED
SHP007375,ORD007375,06 May 2023,21/05/2023,IndiaPost,585.48,In Transit
SHP007376,ORD007376,2024/01/01,,Delhivery,276.55,Returned to Origin
SHP007377,ORD007377,2023/05/01,07/05/2023,Ekart,93.79,delivered
SHP007378,ORD007378,10-07-2023,18/07/2023,FedEx,30.56,Delayed
SHP007379,ORD007379,18-10-2022,20/10/2022,Ekart,540.2,In Transit
SHP007380,ORD007380,2022-09-18,2022/09/28,Delhivery,527.83,Delayed
SHP007381,ORD007381,11/08/2022,17-08-2022,DTDC,179.95,Delayed
SHP007382,ORD007382,04-08-2023,08/06/2023,IndiaPost,417.11,Delivered
SHP007383,ORD007383,2024-03-15,2024-03-19,XpressBees,300.97,delivered
SHP007384,ORD007384,14 Dec 2023,,Delhivery,550.52,Returned to Origin
SHP007385,ORD007385,28/06/2022,2022/07/03,DTDC,832.72,Delayed
SHP007386,ORD007386,2022-03-15,2022/03/25,FEDEX,530.58,Lost
SHP007387,ORD007387,15 Jan 2024,18/01/2024,DTDC,411.45,In Transit
SHP007388,ORD007388,10/23/2022,27/10/2022,DTDC,774.74,delivered
SHP007389,ORD007389,2023-08-02,03-08-2023,IndiaPost,267.82,Returned to Origin
SHP007390,ORD007390,22 Oct 2024,2024/11/06,XpressBees,128.29,Delivered
SHP007391,ORD007391,11/12/2024,15/11/2024,DTDC,686.23,DELAYED
SHP007392,ORD007392,08/05/2024,05/11/2024,FedEx,129.04,DELAYED
SHP007393,ORD007393,18/07/2022,21 Jul 2022,XpressBees,659.81,lost
SHP007394,ORD007394,2023/06/13,14 Jun 2023,DELHIVERY,840.4,Delayed
SHP007395,ORD007395,10/02/2023,25/02/2023,Ekart,297.19,In Transit
SHP007396,ORD007396,2022-06-19,06/25/2022,fedex,191.78,IN TRANSIT
SHP007397,ORD007397,,19/09/2022,FedEx,831.81,IN TRANSIT
SHP007398,ORD007398,24/06/2023,2023-07-09,XpressBees,132.88,DELIVERED
SHP007399,ORD007399,09 Jun 2022,0000-00-00,DTDC,682.73,Lost
SHP007400,ORD007400,23/09/2024,10/01/2024,ekart,727.14,in transit
SHP007401,ORD007401,2022-04-17,2022-04-20,FEDEX,756.72,In Transit
SHP007402,ORD007402,12/02/2024,05-12-2024,BlueDart,444.82,Lost
SHP007403,ORD007403,03/04/2023,2023-04-08,DTDC,552.74,Returned to Origin
SHP007404,ORD007404,09/25/2024,30/09/2024,BlueDart,599.24,In Transit
SHP007405,ORD007405,2024/07/04,2024/07/05,IndiaPost,307.7,Delayed
SHP007406,ORD007406,27/09/2022,2022-10-01,EKART,289.93,Returned to Origin
SHP007407,ORD007407,2024-07-13,18/07/2024,FedEx,483.36,In Transit
SHP007408,ORD007408,12-11-2023,19-11-2023,Delhivery,747.29,Delayed
SHP007409,ORD007409,18 Jun 2022,2022-06-21,FedEx,391.87,Delayed
SHP007410,ORD007410,2023-04-26,2023-05-06,FedEx,373.64,delayed
SHP007411,ORD007411,07/24/2023,28 Jul 2023,DELHIVERY,690.63,Returned to Origin
SHP007412,ORD007412,14 Feb 2022,0000-00-00,BlueDart,871.49,Delayed
SHP007413,ORD007413,08/03/2024,18 Aug 2024,XpressBees,622.77,DELIVERED
SHP007414,ORD007414,19 Feb 2022,02/25/2022,BlueDart,279.72,Lost
SHP007415,ORD007415,2022-10-28,2022/10/31,Delhivery,321.03,in transit
SHP007416,ORD007416,2024-09-20,09/25/2024,DTDC,49.77,Returned to Origin
SHP007417,ORD007417,21 Mar 2022,05-04-2022,XpressBees,252.12,In Transit
SHP007418,ORD007418,2024/08/15,2024-08-17,indiapost,215.63,Returned to Origin
SHP007419,ORD007419,09/06/2023,08-09-2023,DELHIVERY,66.07,returned to origin
SHP007420,ORD007420,18 Jul 2023,26-07-2023,IndiaPost,319.8,Delivered
SHP007421,ORD007421,26 May 2023,29/05/2023,DTDC,112.47,Delivered
SHP007422,ORD007422,2023-02-21,2023/02/25,BlueDart,415.29,LOST
SHP007423,ORD007423,2023-09-12,09/15/2023,XpressBees,193.7,returned to origin
SHP007424,ORD007424,2023/12/03,2023/12/07,BLUEDART,247.54,LOST
SHP007425,ORD007425,05/09/2024,24/05/2024,IndiaPost,66.08,In Transit
SHP007426,ORD007426,2023-09-11,2023/09/14,IndiaPost,422.65,In Transit
SHP007427,ORD007427,22 Nov 2024,29-11-2024,IndiaPost,180.02,DELIVERED
SHP007428,ORD007428,2024-08-08,15 Aug 2024,BlueDart,473.61,DELIVERED
SHP007429,ORD007429,21 Mar 2023,2023/03/25,DTDC,710.18,Returned to Origin
SHP007430,ORD007430,2023/08/07,2023/08/17,BlueDart,458.55,Delayed
SHP007431,ORD007431,29 Mar 2023,13-04-2023,IndiaPost,71.88,Delayed
SHP007432,ORD007432,2023/12/18,24 Dec 2023,Delhivery,512.47,RETURNED TO ORIGIN
SHP007433,ORD007433,02 Jul 2023,07/06/2023,ekart,202.4,Delayed
SHP007434,ORD007434,03/30/2023,04/04/2023,ekart,235.32,Delivered
SHP007435,ORD007435,2022/08/04,08/06/2022,xpressbees,824.87,Delayed
SHP007436,ORD007436,2024/11/10,2024-11-15,DTDC,661.47,Delayed
SHP007437,ORD007437,01/07/2024,10/01/2024,DTDC,523.57,RETURNED TO ORIGIN
SHP007438,ORD007438,2022-05-02,12/05/2022,Delhivery,490.84,In Transit
SHP007439,ORD007439,10/04/2023,10/14/2023,FedEx,120.52,delayed
SHP007440,ORD007440,09/07/2022,2022-09-13,BlueDart,331.6,lost
SHP007441,ORD007441,23/11/2022,24-11-2022,DTDC,161.9,DELAYED
SHP007442,ORD007442,28/02/2022,2022-03-08,IndiaPost,153.82,lost
SHP007443,ORD007443,2024/03/24,26 Mar 2024,dtdc,274.31,Returned to Origin
SHP007444,ORD007444,28 Mar 2024,07 Apr 2024,DTDC,658.54,In Transit
SHP007445,ORD007445,06/23/2024,2024-06-28,fedex,782.2,Delivered
SHP007446,ORD007446,23/09/2024,27 Sep 2024,IndiaPost,331.5,In Transit
SHP007447,ORD007447,2023-06-05,12/06/2023,DTDC,555.8,Lost
SHP007448,ORD007448,2024/10/17,20/10/2024,indiapost,431.41,IN TRANSIT
SHP007449,ORD007449,08/27/2022,08/29/2022,xpressbees,143.53,Delayed
SHP007450,ORD007450,2023/05/08,2023-05-18,BlueDart,595.62,Returned to Origin
SHP007451,ORD007451,17/02/2024,2024-02-19,FEDEX,284.94,Returned to Origin
SHP007452,ORD007452,2024/03/07,08/03/2024,Delhivery,115.43,Delayed
SHP007453,ORD007453,2022-08-31,2022/09/15,IndiaPost,388.41,Delivered
SHP007454,ORD007454,0000-00-00,25-10-2023,BlueDart,826.69,DELIVERED
SHP007455,ORD007455,2024/03/22,2024-04-06,DTDC,361.2,Delayed
SHP007456,ORD007456,17 Oct 2024,2024-10-19,DTDC,391.26,DELIVERED
SHP007457,ORD007457,2022-05-03,06-05-2022,ekart,,Delivered
SHP007458,ORD007458,13 Jul 2023,2023/07/21,FedEx,588.5,Lost
SHP007459,ORD007459,2024/05/05,2024/05/20,DTDC,690.06,LOST
SHP007460,ORD007460,24/05/2024,29-05-2024,fedex,505.41,delivered
SHP007461,ORD007461,23/08/2023,25-08-2023,bluedart,145.31,delivered
SHP007462,ORD007462,01/26/2024,2024-02-05,INDIAPOST,114.94,Delayed
SHP007463,ORD007463,12/26/2022,10 Jan 2023,IndiaPost,153.07,Returned to Origin
SHP007464,ORD007464,2024/07/20,04-08-2024,BlueDart,408.91,Lost
SHP007465,ORD007465,12/16/2024,24/12/2024,Delhivery,255.95,Delayed
SHP007466,ORD007466,0000-00-00,19/12/2024,XpressBees,562.07,Lost
SHP007467,ORD007467,28/07/2023,01 Aug 2023,IndiaPost,657.13,in transit
SHP007468,ORD007468,2024-03-18,2024/03/25,FedEx,244.75,In Transit
SHP007469,ORD007469,22/04/2023,04/25/2023,Delhivery,35.13,DELIVERED
SHP007470,ORD007470,2023/05/22,24-05-2023,DTDC,461.94,DELIVERED
SHP007471,ORD007471,2022/05/22,26 May 2022,DELHIVERY,390.54,Delivered
SHP007472,ORD007472,2022/08/10,16/08/2022,FEDEX,531.92,Returned to Origin
SHP007473,ORD007473,2024/10/12,27-10-2024,Ekart,66.17,Returned to Origin
SHP007474,ORD007474,2022/10/20,25-10-2022,XpressBees,898.01,lost
SHP007475,ORD007475,24-08-2024,25 Aug 2024,XpressBees,,Returned to Origin
SHP007476,ORD007476,03/07/2024,2024/03/13,DTDC,137.23,Delayed
SHP007477,ORD007477,2023-02-10,25/02/2023,dtdc,282.13,Delivered
SHP007478,ORD007478,2023/04/02,2023/04/05,Ekart,303.08,Lost
SHP007479,ORD007479,,03-11-2024,Ekart,508.58,Delivered
SHP007480,ORD007480,2023/07/26,29/07/2023,EKART,87.7,In Transit
SHP007481,ORD007481,2022/10/28,31/10/2022,XpressBees,545.27,Delayed
SHP007482,ORD007482,23-09-2022,2022/09/27,xpressbees,236.2,Lost
SHP007483,ORD007483,2024/03/30,04/04/2024,FedEx,618.74,Delivered
SHP007484,ORD007484,2024/08/29,2024/09/02,fedex,529.94,Lost
SHP007485,ORD007485,2022-07-10,2022/07/12,Delhivery,,Lost
SHP007486,ORD007486,11-01-2024,01/16/2024,FedEx,74.84,Returned to Origin
SHP007487,ORD007487,2022-06-02,05/06/2022,Delhivery,107.04,Returned to Origin
SHP007488,ORD007488,31-07-2023,2023/08/06,BlueDart,489.27,RETURNED TO ORIGIN
SHP007489,ORD007489,2024-12-27,02-01-2025,xpressbees,351.59,In Transit
SHP007490,ORD007490,14/07/2023,17/07/2023,EKART,376.32,IN TRANSIT
SHP007491,ORD007491,07/27/2024,02/08/2024,IndiaPost,809.42,Delivered
SHP007492,ORD007492,24 Mar 2022,30-03-2022,EKART,295.0,Delayed
SHP007493,ORD007493,11/03/2023,18/03/2023,Ekart,791.54,RETURNED TO ORIGIN
SHP007494,ORD007494,28/08/2024,02-09-2024,Delhivery,532.51,Delivered
SHP007495,ORD007495,2023-06-19,06/27/2023,XpressBees,806.45,LOST
SHP007496,ORD007496,29-02-2024,06 Mar 2024,ekart,248.96,Lost
SHP007497,ORD007497,21 Jun 2024,06 Jul 2024,DTDC,777.64,In Transit
SHP007498,ORD007498,09-05-2022,2022/05/14,Delhivery,584.81,returned to origin
SHP007499,ORD007499,30-06-2023,03 Jul 2023,INDIAPOST,51.15,Lost
SHP007500,ORD007500,,2023-08-25,Ekart,48.33,Delivered
SHP007501,ORD007501,2023/05/28,2023/06/02,IndiaPost,649.1,Delayed
SHP007502,ORD007502,01/23/2023,02/07/2023,FedEx,368.34,Delivered
SHP007503,ORD007503,2024-03-31,06 Apr 2024,XpressBees,891.07,In Transit
SHP007504,ORD007504,2022/09/01,02/09/2022,FedEx,145.97,Lost
SHP007505,ORD007505,27-02-2023,2023-03-06,fedex,83.59,Delayed
SHP007506,ORD007506,10/02/2022,2022/10/04,ekart,790.41,delivered
SHP007507,ORD007507,08/04/2023,23-04-2023,Ekart,427.51,IN TRANSIT
SHP007508,ORD007508,29 Jun 2022,02 Jul 2022,DTDC,485.47,Returned to Origin
SHP007509,ORD007509,05/04/2022,04/07/2022,IndiaPost,386.72,LOST
SHP007510,ORD007510,26/07/2023,2023-08-03,Ekart,170.22,Delayed
SHP007511,ORD007511,2022-10-26,05 Nov 2022,BlueDart,351.48,delivered
SHP007512,ORD007512,2023-02-16,23 Feb 2023,INDIAPOST,486.85,Lost
SHP007513,ORD007513,01/22/2024,28/01/2024,Delhivery,154.71,Delivered
SHP007514,ORD007514,08/23/2022,2022-08-29,BlueDart,431.52,LOST
SHP007515,ORD007515,2023-08-17,25/08/2023,Delhivery,744.99,DELIVERED
SHP007516,ORD007516,02/04/2022,12/02/2022,ekart,514.32,delayed
SHP007517,ORD007517,06 Nov 2023,14-11-2023,BlueDart,87.04,In Transit
SHP007518,ORD007518,30/08/2022,09/04/2022,DTDC,541.7,Delivered
SHP007519,ORD007519,2024/11/06,11/09/2024,XpressBees,114.67,delayed
SHP007520,ORD007520,2024-05-13,17-05-2024,IndiaPost,403.71,RETURNED TO ORIGIN
SHP007521,ORD007521,29 Oct 2022,2022/10/30,IndiaPost,720.12,Delivered
SHP007522,ORD007522,2024-11-09,11/16/2024,DTDC,257.64,In Transit
SHP007523,ORD007523,06/10/2023,21-10-2023,Ekart,623.5,Delivered
SHP007524,ORD007524,27 Jun 2022,2022-07-03,FedEx,856.33,Delayed
SHP007525,ORD007525,09/13/2024,2024-09-28,FEDEX,616.34,Delivered
SHP007526,ORD007526,30 Jan 2023,2023-02-06,BLUEDART,,delayed
SHP007527,ORD007527,15/07/2023,07/16/2023,DTDC,367.48,RETURNED TO ORIGIN
SHP007528,ORD007528,10/02/2022,2022-10-12,Delhivery,685.02,Delayed
SHP007529,ORD007529,29-06-2022,03-07-2022,BlueDart,814.1,Delivered
SHP007530,ORD007530,19-02-2022,22/02/2022,ekart,690.0,Delayed
SHP007531,ORD007531,16-02-2022,22/02/2022,BlueDart,701.02,Delivered
SHP007532,ORD007532,05/10/2022,09 Oct 2022,fedex,679.91,Delayed
SHP007533,ORD007533,2022-07-17,18/07/2022,FedEx,474.21,Delayed
SHP007534,ORD007534,29 Nov 2023,2023-12-04,BLUEDART,654.61,Lost
SHP007535,ORD007535,2024/07/03,06 Jul 2024,DTDC,529.49,Returned to Origin
SHP007536,ORD007536,08-09-2023,2023/09/16,FedEx,226.26,lost
SHP007537,ORD007537,01-04-2023,04/03/2023,dtdc,452.87,delayed
SHP007538,ORD007538,05/11/2023,06/11/2023,BlueDart,106.64,RETURNED TO ORIGIN
SHP007539,ORD007539,2022/12/15,30-12-2022,BlueDart,772.6,Returned to Origin
SHP007540,ORD007540,26/03/2024,03-04-2024,DELHIVERY,183.72,Delayed
SHP007541,ORD007541,01 Mar 2023,03/04/2023,IndiaPost,482.16,RETURNED TO ORIGIN
SHP007542,ORD007542,31/01/2024,07 Feb 2024,Ekart,371.27,Returned to Origin
SHP007543,ORD007543,26 Mar 2023,03/31/2023,XpressBees,114.8,Returned to Origin
SHP007544,ORD007544,03/20/2024,03/26/2024,BlueDart,628.32,Delivered
SHP007545,ORD007545,2023-03-25,29 Mar 2023,XpressBees,693.32,Returned to Origin
SHP007546,ORD007546,01/09/2022,11 Sep 2022,FedEx,56.39,in transit
SHP007547,ORD007547,,06/01/2024,DTDC,184.76,Delivered
SHP007548,ORD007548,2022-07-06,2022/07/14,INDIAPOST,379.38,In Transit
SHP007549,ORD007549,2024/08/06,08/08/2024,FedEx,875.27,In Transit
SHP007550,ORD007550,08/02/2024,02/18/2024,FEDEX,,LOST
SHP007551,ORD007551,20 Apr 2024,30/04/2024,XpressBees,300.95,Delayed
SHP007552,ORD007552,22-09-2024,2024/09/23,Ekart,485.11,Returned to Origin
SHP007553,ORD007553,0000-00-00,08 Dec 2023,Delhivery,743.32,delivered
SHP007554,ORD007554,,06 Aug 2024,Ekart,793.43,in transit
SHP007555,ORD007555,14/06/2022,16/06/2022,DTDC,824.66,Delayed
SHP007556,ORD007556,05/24/2024,2024-06-03,BLUEDART,731.5,Returned to Origin
SHP007557,ORD007557,08/04/2023,04/13/2023,IndiaPost,880.52,delivered
SHP007558,ORD007558,09 Jun 2024,14 Jun 2024,IndiaPost,311.38,Lost
SHP007559,ORD007559,2024/06/20,2024-06-30,FedEx,365.18,In Transit
SHP007560,ORD007560,2023/12/24,27 Dec 2023,DTDC,241.64,in transit
SHP007561,ORD007561,04/23/2023,2023/04/26,XpressBees,486.64,In Transit
SHP007562,ORD007562,2023-09-14,15/09/2023,DTDC,249.31,Returned to Origin
SHP007563,ORD007563,2023/02/26,03/02/2023,IndiaPost,344.08,Returned to Origin
SHP007564,ORD007564,22/02/2023,28 Feb 2023,dtdc,620.99,In Transit
SHP007565,ORD007565,01-06-2024,06 Jun 2024,Delhivery,871.88,Delivered
SHP007566,ORD007566,13-08-2023,28/08/2023,XpressBees,296.98,Returned to Origin
SHP007567,ORD007567,12/23/2023,12/28/2023,INDIAPOST,248.16,In Transit
SHP007568,ORD007568,07 May 2022,2022/05/08,Delhivery,256.69,Delayed
SHP007569,ORD007569,29 Sep 2023,2023/09/30,DTDC,494.55,delivered
SHP007570,ORD007570,,11 Jul 2024,XpressBees,873.88,Lost
SHP007571,ORD007571,,2024-11-13,DTDC,173.68,In Transit
SHP007572,ORD007572,,2022-03-08,INDIAPOST,506.08,IN TRANSIT
SHP007573,ORD007573,07-10-2022,10/08/2022,IndiaPost,687.71,Returned to Origin
SHP007574,ORD007574,19 Sep 2022,2022/09/22,Delhivery,82.55,Delayed
SHP007575,ORD007575,2024-02-10,16/02/2024,IndiaPost,159.52,In Transit
SHP007576,ORD007576,18-02-2023,2023/02/21,BlueDart,864.45,Lost
SHP007577,ORD007577,27 Mar 2024,03 Apr 2024,BlueDart,324.23,Delivered
SHP007578,ORD007578,23/10/2023,2023-10-28,DTDC,674.03,LOST
SHP007579,ORD007579,26 Sep 2022,2022/10/02,XpressBees,786.38,IN TRANSIT
SHP007580,ORD007580,2023-11-11,11/15/2023,DELHIVERY,381.77,Returned to Origin
SHP007581,ORD007581,02-09-2023,10/09/2023,DTDC,256.02,Delayed
SHP007582,ORD007582,05-02-2024,11 Feb 2024,IndiaPost,169.43,Returned to Origin
SHP007583,ORD007583,2022/10/06,07-10-2022,FedEx,356.77,DELIVERED
SHP007584,ORD007584,2023-05-01,11 May 2023,Ekart,302.72,In Transit
SHP007585,ORD007585,12/11/2024,2024/12/14,FedEx,879.82,Delayed
SHP007586,ORD007586,29 Feb 2024,05 Mar 2024,FEDEX,594.28,returned to origin
SHP007587,ORD007587,05-03-2023,2023-03-08,Delhivery,394.6,Delayed
SHP007588,ORD007588,2022/09/09,2022/09/13,BlueDart,790.47,delayed
SHP007589,ORD007589,21-08-2022,25/08/2022,XpressBees,212.71,Returned to Origin
SHP007590,ORD007590,06/11/2023,11/13/2023,Ekart,333.77,Lost
SHP007591,ORD007591,21-07-2023,27/07/2023,DTDC,231.48,Delivered
SHP007592,ORD007592,29-03-2024,05 Apr 2024,xpressbees,304.82,In Transit
SHP007593,ORD007593,02 Jan 2022,01/10/2022,XPRESSBEES,122.47,IN TRANSIT
SHP007594,ORD007594,31-01-2022,2022-02-04,delhivery,631.19,Delayed
SHP007595,ORD007595,06 Jan 2022,2022-01-16,Ekart,551.4,lost
SHP007596,ORD007596,16/02/2024,02/19/2024,IndiaPost,744.99,LOST
SHP007597,ORD007597,10/01/2022,2022/10/03,XpressBees,207.37,Lost
SHP007598,ORD007598,19-07-2022,03/08/2022,indiapost,351.91,Delivered
SHP007599,ORD007599,2023/11/07,11/22/2023,FedEx,177.89,Lost
SHP007600,ORD007600,31 Oct 2022,07/11/2022,DTDC,523.08,Lost
SHP007601,ORD007601,2023/03/21,24 Mar 2023,INDIAPOST,311.36,Delayed
SHP007602,ORD007602,11-10-2024,12/10/2024,FedEx,490.14,RETURNED TO ORIGIN
SHP007603,ORD007603,15/01/2024,2024-01-19,IndiaPost,417.66,Returned to Origin
SHP007604,ORD007604,29-11-2024,12/05/2024,IndiaPost,197.02,Delayed
SHP007605,ORD007605,26 May 2023,2023-05-31,BlueDart,561.79,In Transit
SHP007606,ORD007606,2024-05-19,22 May 2024,dtdc,193.11,delivered
SHP007607,ORD007607,28/12/2024,05-01-2025,BlueDart,828.9,lost
SHP007608,ORD007608,31 Aug 2022,08/09/2022,DTDC,372.5,Delivered
SHP007609,ORD007609,12/10/2023,2023-12-13,XpressBees,148.8,Delivered
SHP007610,ORD007610,2022/01/10,2022/01/13,XPRESSBEES,875.98,Returned to Origin
SHP007611,ORD007611,2024/11/13,20/11/2024,XpressBees,313.62,Delayed
SHP007612,ORD007612,03 May 2023,08-05-2023,BlueDart,851.44,Lost
SHP007613,ORD007613,31 Mar 2024,04/07/2024,Delhivery,69.95,Returned to Origin
SHP007614,ORD007614,01/30/2023,14 Feb 2023,BLUEDART,647.51,Lost
SHP007615,ORD007615,2022-07-26,27/07/2022,XpressBees,165.2,Delivered
SHP007616,ORD007616,2022/10/23,2022/10/30,FedEx,341.24,Lost
SHP007617,ORD007617,2022-07-22,06 Aug 2022,IndiaPost,818.17,LOST
SHP007618,ORD007618,23/04/2022,01/05/2022,INDIAPOST,572.55,Returned to Origin
SHP007619,ORD007619,27 Nov 2024,2024/12/01,FedEx,308.75,Delayed
SHP007620,ORD007620,26/02/2022,06 Mar 2022,ekart,252.25,delivered
SHP007621,ORD007621,30/05/2022,2022-06-14,Ekart,659.0,In Transit
SHP007622,ORD007622,27 Feb 2024,02/03/2024,Delhivery,76.32,In Transit
SHP007623,ORD007623,30 Nov 2024,2024/12/03,EKART,513.87,Delayed
SHP007624,ORD007624,21/01/2022,31-01-2022,BlueDart,69.92,LOST
SHP007625,ORD007625,18/12/2023,22/12/2023,Delhivery,651.69,DELIVERED
SHP007626,ORD007626,02-02-2024,2024-02-05,bluedart,38.15,Returned to Origin
SHP007627,ORD007627,30-12-2023,2024/01/14,fedex,660.01,In Transit
SHP007628,ORD007628,2022/08/01,04 Aug 2022,Delhivery,823.98,Delayed
SHP007629,ORD007629,30/06/2022,10 Jul 2022,Delhivery,400.01,Lost
SHP007630,ORD007630,29-01-2022,02/01/2022,BlueDart,654.69,DELAYED
SHP007631,ORD007631,2024-10-03,2024/10/13,BLUEDART,864.54,LOST
SHP007632,ORD007632,27-08-2022,09/03/2022,DTDC,888.74,Delayed
SHP007633,ORD007633,2023-07-28,2023/07/31,DELHIVERY,742.04,Delivered
SHP007634,ORD007634,04/11/2023,11/07/2023,IndiaPost,542.76,Returned to Origin
SHP007635,ORD007635,2023/10/15,17/10/2023,DTDC,202.08,Delayed
SHP007636,ORD007636,10-10-2022,2022/10/17,FedEx,448.35,Lost
SHP007637,ORD007637,2023-10-17,20-10-2023,fedex,106.09,Lost
SHP007638,ORD007638,2024/02/29,15/03/2024,DTDC,131.77,Lost
SHP007639,ORD007639,23/03/2024,24-03-2024,FedEx,338.33,LOST
SHP007640,ORD007640,23-04-2022,2022/04/28,DTDC,812.16,in transit
SHP007641,ORD007641,2023-03-24,03 Apr 2023,Ekart,781.32,Delayed
SHP007642,ORD007642,10/08/2022,10 Oct 2022,bluedart,102.54,In Transit
SHP007643,ORD007643,04/25/2023,2023-04-28,BlueDart,496.91,delivered
SHP007644,ORD007644,30-09-2024,10/06/2024,BlueDart,170.87,DELIVERED
SHP007645,ORD007645,20 Aug 2023,23/08/2023,IndiaPost,641.06,Returned to Origin
SHP007646,ORD007646,14 Feb 2022,02/15/2022,IndiaPost,739.19,In Transit
SHP007647,ORD007647,29 Jun 2022,2022/07/06,IndiaPost,220.48,Delivered
SHP007648,ORD007648,09/26/2023,2023-10-06,DTDC,86.0,IN TRANSIT
SHP007649,ORD007649,2024-01-19,26/01/2024,BLUEDART,330.44,In Transit
SHP007650,ORD007650,2023-03-14,03/16/2023,dtdc,145.47,delayed
SHP007651,ORD007651,10/01/2023,01/14/2023,Delhivery,415.14,Lost
SHP007652,ORD007652,07-09-2023,2023-09-14,DTDC,327.78,Returned to Origin
SHP007653,ORD007653,13-04-2023,2023-04-20,Ekart,765.58,Delivered
SHP007654,ORD007654,2022/06/14,2022/06/20,DTDC,861.7,In Transit
SHP007655,ORD007655,28/09/2022,,fedex,68.2,delayed
SHP007656,ORD007656,05/16/2023,2023-05-21,Delhivery,695.71,In Transit
SHP007657,ORD007657,21-03-2024,2024/03/24,Ekart,699.58,Delayed
SHP007658,ORD007658,21/04/2022,04/22/2022,IndiaPost,513.53,in transit
SHP007659,ORD007659,09/05/2022,05/14/2022,BLUEDART,723.53,In Transit
SHP007660,ORD007660,08-09-2023,2023/09/11,DTDC,825.86,lost
SHP007661,ORD007661,27 Jul 2023,2023-07-30,Ekart,308.27,delivered
SHP007662,ORD007662,2022/11/23,12/01/2022,EKART,820.79,in transit
SHP007663,ORD007663,10/18/2022,21-10-2022,fedex,800.2,Delivered
SHP007664,ORD007664,2023-10-03,2023/10/13,INDIAPOST,272.6,Lost
SHP007665,ORD007665,07/27/2024,06/08/2024,DTDC,248.01,Returned to Origin
SHP007666,ORD007666,2024/12/28,01/03/2025,BlueDart,97.28,DELAYED
SHP007667,ORD007667,2023/09/10,16-09-2023,BlueDart,363.1,returned to origin
SHP007668,ORD007668,2024/09/10,09/13/2024,DELHIVERY,195.24,Delayed
SHP007669,ORD007669,2022/01/14,2022/01/21,BlueDart,663.99,Lost
SHP007670,ORD007670,09/03/2023,13 Sep 2023,INDIAPOST,275.85,Lost
SHP007671,ORD007671,03 Sep 2024,06/09/2024,ekart,641.21,In Transit
SHP007672,ORD007672,06/07/2023,10/07/2023,BlueDart,621.28,In Transit
SHP007673,ORD007673,16/02/2022,23 Feb 2022,Delhivery,155.06,lost
SHP007674,ORD007674,0000-00-00,13-11-2024,fedex,137.74,Returned to Origin
SHP007675,ORD007675,08/15/2024,2024/08/22,Ekart,199.16,RETURNED TO ORIGIN
SHP007676,ORD007676,15 Jul 2022,07/18/2022,BLUEDART,771.13,Lost
SHP007677,ORD007677,19 Jul 2023,20/07/2023,XpressBees,551.91,Lost
SHP007678,ORD007678,2024/08/04,2024/08/10,BlueDart,415.23,RETURNED TO ORIGIN
SHP007679,ORD007679,,11/14/2023,INDIAPOST,664.62,Returned to Origin
SHP007680,ORD007680,08/04/2024,12 Aug 2024,Ekart,597.62,IN TRANSIT
SHP007681,ORD007681,09/23/2024,2024-10-01,Delhivery,751.52,returned to origin
SHP007682,ORD007682,15/02/2022,2022/02/19,DTDC,35.31,Returned to Origin
SHP007683,ORD007683,20 Sep 2023,2023/09/28,FedEx,298.92,Delayed
SHP007684,ORD007684,28-03-2024,,DTDC,155.71,Lost
SHP007685,ORD007685,21-03-2023,2023-04-05,XpressBees,821.6,Lost
SHP007686,ORD007686,27 Aug 2024,2024/09/06,XPRESSBEES,719.89,LOST
SHP007687,ORD007687,2023/10/18,02/11/2023,ekart,751.87,IN TRANSIT
SHP007688,ORD007688,08-07-2022,,fedex,524.55,Delivered
SHP007689,ORD007689,17-08-2023,27/08/2023,XpressBees,569.93,Delivered
SHP007690,ORD007690,24/02/2023,0000-00-00,IndiaPost,95.08,In Transit
SHP007691,ORD007691,2023-05-16,05/24/2023,DTDC,94.56,Delayed
SHP007692,ORD007692,12/09/2023,27 Sep 2023,BlueDart,813.34,DELAYED
