shipment_id,order_id,ship_date,delivery_date,carrier,shipping_cost,delivery_status,delivery_days,ship_month
Shp007895,Ord007895,2023-02-25,2023-03-04,Dtdc,89.43,Delayed,7,2023-02
Shp007896,Ord007896,2022-06-07,2022-06-11,Indiapost,645.65,Lost,4,2022-06
Shp007897,Ord007897,2022-05-03,2022-05-09,Bluedart,765.72,Delayed,6,2022-05
Shp007898,Ord007898,2023-05-21,2023-06-05,Indiapost,697.91,Lost,15,2023-05
Shp007900,Ord007900,2022-08-23,2022-08-26,Delhivery,80.48,Returned To Origin,3,2022-08
Shp007901,Ord007901,2022-09-28,2022-10-02,Delhivery,757.32,Lost,4,2022-09
Shp007902,Ord007902,2022-08-16,2022-08-17,Dtdc,337.77,Lost,1,2022-08
Shp007903,Ord007903,2023-05-22,2023-05-28,Delhivery,105.61,Delayed,6,2023-05
Shp007906,Ord007906,2024-05-11,2024-05-13,Indiapost,711.86,Delayed,2,2024-05
Shp007907,Ord007907,2022-03-04,2022-03-08,Bluedart,259.53,Lost,4,2022-03
Shp007908,Ord007908,2024-07-05,2024-07-08,Delhivery,350.59,Delivered,3,2024-07
Shp007910,Ord007910,2023-08-27,2023-09-04,Delhivery,222.86,Delayed,8,2023-08
Shp007912,Ord007912,2023-07-07,2023-07-13,Fedex,176.06,Delayed,6,2023-07
Shp007913,Ord007913,2023-09-11,2023-09-12,Dtdc,85.36,Returned To Origin,1,2023-09
Shp007914,Ord007914,2023-06-14,2023-06-18,Indiapost,55.72,Lost,4,2023-06
Shp007915,Ord007915,2022-09-02,2022-09-05,Ekart,746.56,In Transit,3,2022-09
Shp007917,Ord007917,2023-11-06,2023-11-09,Fedex,465.46,In Transit,3,2023-11
Shp007918,Ord007918,2022-03-05,2022-03-06,Fedex,787.64,In Transit,1,2022-03
Shp007919,Ord007919,2024-07-01,2024-07-11,Bluedart,774.42,In Transit,10,2024-07
Shp007921,Ord007921,2023-09-22,2023-09-24,Fedex,832.11,In Transit,2,2023-09
Shp007922,Ord007922,2022-10-15,2022-10-22,Xpressbees,419.74,Delivered,7,2022-10
Shp007923,Ord007923,2024-06-23,2024-07-03,Bluedart,559.26,In Transit,10,2024-06
Shp007924,Ord007924,2024-10-10,2024-10-14,Ekart,181.89,Delayed,4,2024-10
Shp007926,Ord007926,2022-12-14,2022-12-22,Xpressbees,845.49,Delayed,8,2022-12
Shp007928,Ord007928,2023-11-29,2023-12-05,Ekart,362.69,Returned To Origin,6,2023-11
Shp007929,Ord007929,2023-05-09,2023-05-10,Ekart,104.79,Delivered,1,2023-05
Shp007930,Ord007930,2022-09-22,2022-09-29,Fedex,332.37,Returned To Origin,7,2022-09
Shp007931,Ord007931,2022-04-15,2022-04-23,Indiapost,409.04,In Transit,8,2022-04
Shp007933,Ord007933,2023-02-22,2023-02-25,Delhivery,624.34,In Transit,3,2023-02
Shp007934,Ord007934,2022-06-20,2022-06-27,Ekart,866.79,Delayed,7,2022-06
Shp007935,Ord007935,2024-09-24,2024-09-27,Xpressbees,556.06,Lost,3,2024-09
Shp007936,Ord007936,2022-01-05,2022-01-08,Delhivery,411.27,Delivered,3,2022-01
Shp007937,Ord007937,2022-09-14,2022-09-17,Bluedart,230.57,In Transit,3,2022-09
Shp007938,Ord007938,2022-09-24,2022-09-27,Fedex,464.96,Delivered,3,2022-09
Shp007939,Ord007939,2022-01-08,2022-01-13,Indiapost,421.14,Delivered,5,2022-01
Shp007940,Ord007940,2022-03-12,2022-03-13,Xpressbees,316.56,Lost,1,2022-03
Shp007941,Ord007941,2024-08-20,2024-08-25,Bluedart,338.12,In Transit,5,2024-08
Shp007942,Ord007942,2023-02-27,2023-03-04,Dtdc,660.57,In Transit,5,2023-02
Shp007944,Ord007944,2023-09-14,2023-09-24,Ekart,109.41,In Transit,10,2023-09
Shp007945,Ord007945,2024-11-14,2024-11-18,Delhivery,134.54,Lost,4,2024-11
Shp007946,Ord007946,2022-07-27,2022-08-11,Delhivery,84.71,Returned To Origin,15,2022-07
Shp007947,Ord007947,2023-03-21,2023-03-27,Bluedart,175.41,Delayed,6,2023-03
Shp007948,Ord007948,2023-10-16,2023-10-24,Dtdc,785.13,Delivered,8,2023-10
Shp007949,Ord007949,2023-05-16,2023-05-19,Dtdc,507.29,Delayed,3,2023-05
Shp007950,Ord007950,2024-10-18,2024-10-20,Indiapost,522.06,Returned To Origin,2,2024-10
Shp007951,Ord007951,2022-04-18,2022-04-28,Ekart,277.01,Delayed,10,2022-04
Shp007953,Ord007953,2024-01-24,2024-01-27,Delhivery,346.45,Returned To Origin,3,2024-01
Shp007955,Ord007955,2023-10-31,2023-11-07,Bluedart,,Lost,7,2023-10
Shp007956,Ord007956,2024-09-22,2024-09-26,Indiapost,747.97,Delayed,4,2024-09
Shp007957,Ord007957,2022-03-30,2022-04-03,Xpressbees,585.0,Delivered,4,2022-03
Shp007958,Ord007958,2022-04-07,2022-04-08,Delhivery,889.37,Delayed,1,2022-04
Shp007959,Ord007959,2024-01-11,2024-01-15,Bluedart,741.86,Delayed,4,2024-01
Shp007960,Ord007960,2022-07-12,2022-07-27,Fedex,223.48,Lost,15,2022-07
Shp007961,Ord007961,2024-04-16,2024-04-18,Bluedart,459.61,Lost,2,2024-04
Shp007962,Ord007962,2024-06-15,2024-06-22,Bluedart,239.65,Delivered,7,2024-06
Shp007963,Ord007963,2023-11-10,2023-11-14,Indiapost,53.59,Lost,4,2023-11
Shp007964,Ord007964,2023-02-04,2023-02-05,Fedex,138.76,Lost,1,2023-02
Shp007965,Ord007965,2022-01-24,2022-01-28,Ekart,,Delayed,4,2022-01
Shp007966,Ord007966,2024-09-15,2024-09-23,Delhivery,317.59,Delayed,8,2024-09
Shp007967,Ord007967,2023-12-13,2023-12-17,Indiapost,190.57,Lost,4,2023-12
Shp007968,Ord007968,2024-04-20,2024-04-25,Fedex,462.74,Returned To Origin,5,2024-04
Shp007969,Ord007969,2023-06-15,2023-06-30,Dtdc,752.31,In Transit,15,2023-06
Shp007970,Ord007970,2023-12-17,2023-12-23,Dtdc,717.53,Delayed,6,2023-12
Shp007971,Ord007971,2024-06-09,2024-06-13,Bluedart,772.49,Lost,4,2024-06
Shp007972,Ord007972,2024-07-06,2024-07-07,Bluedart,559.94,Lost,1,2024-07
Shp007973,Ord007973,2022-12-06,2022-12-12,Bluedart,259.07,Delivered,6,2022-12
Shp007974,Ord007974,2023-11-08,2023-11-15,Fedex,600.71,Returned To Origin,7,2023-11
Shp007976,Ord007976,2024-04-14,2024-04-20,Dtdc,400.72,Delayed,6,2024-04
Shp007977,Ord007977,2022-08-22,2022-08-30,Delhivery,768.68,Returned To Origin,8,2022-08
Shp007978,Ord007978,2023-03-03,2023-03-06,Xpressbees,833.98,Lost,3,2023-03
Shp007979,Ord007979,2024-11-29,2024-11-30,Xpressbees,830.39,In Transit,1,2024-11
Shp007980,Ord007980,2022-11-07,2022-11-12,Bluedart,310.66,In Transit,5,2022-11
Shp007982,Ord007982,2024-05-14,2024-05-15,Indiapost,641.26,Returned To Origin,1,2024-05
Shp007983,Ord007983,2024-11-18,2024-11-28,Delhivery,84.64,Delayed,10,2024-11
Shp007984,Ord007984,2024-04-16,2024-04-23,Delhivery,532.39,In Transit,7,2024-04
Shp007985,Ord007985,2022-06-28,2022-07-02,Ekart,274.86,Delivered,4,2022-06
Shp007986,Ord007986,2022-10-03,2022-10-18,Dtdc,603.83,In Transit,15,2022-10
Shp007987,Ord007987,2023-09-08,2023-09-11,Indiapost,346.11,Lost,3,2023-09
Shp007988,Ord007988,2023-01-19,2023-01-21,Xpressbees,203.27,Lost,2,2023-01
Shp007989,Ord007989,2022-06-27,2022-06-30,Indiapost,729.42,Returned To Origin,3,2022-06
Shp007991,Ord007991,2024-06-09,2024-06-14,Bluedart,828.82,Returned To Origin,5,2024-06
Shp007992,Ord007992,2023-08-06,2023-08-09,Dtdc,631.96,Delivered,3,2023-08
Shp007993,Ord007993,2022-02-11,2022-02-26,Indiapost,451.33,Lost,15,2022-02
Shp007994,Ord007994,2024-11-04,2024-11-06,Delhivery,349.58,Delayed,2,2024-11
Shp007995,Ord007995,2023-08-18,2023-08-25,Bluedart,574.93,Delivered,7,2023-08
Shp007997,Ord007997,2024-06-18,2024-06-21,Xpressbees,432.54,Delayed,3,2024-06
Shp007998,Ord007998,2024-07-04,2024-07-10,Delhivery,811.36,Returned To Origin,6,2024-07
Shp007999,Ord007999,2024-12-29,2024-12-30,Fedex,175.27,Returned To Origin,1,2024-12
Shp008001,Ord008001,2022-02-17,2022-03-04,Delhivery,815.75,Delayed,15,2022-02
Shp008002,Ord008002,2022-12-12,2022-12-13,Dtdc,236.56,Lost,1,2022-12
Shp008003,Ord008003,2022-02-26,2022-03-06,Delhivery,395.56,Delivered,8,2022-02
Shp008004,Ord008004,2024-09-14,2024-09-15,Indiapost,271.79,Returned To Origin,1,2024-09
Shp008005,Ord008005,2024-04-23,2024-04-30,Ekart,174.99,Delivered,7,2024-04
Shp008006,Ord008006,2023-02-21,2023-02-26,Ekart,554.61,In Transit,5,2023-02
Shp008007,Ord008007,2024-11-27,2024-11-30,Dtdc,226.36,Delivered,3,2024-11
Shp008008,Ord008008,2024-08-20,2024-08-25,Ekart,819.27,Delivered,5,2024-08
Shp008009,Ord008009,2024-05-15,2024-05-17,Fedex,700.05,Delayed,2,2024-05
Shp008010,Ord008010,2024-07-31,2024-08-15,Dtdc,887.06,Returned To Origin,15,2024-07
Shp008011,Ord008011,2023-01-23,2023-02-07,Dtdc,497.19,Lost,15,2023-01
Shp008012,Ord008012,2023-10-10,2023-10-12,Xpressbees,694.89,Delayed,2,2023-10
Shp008013,Ord008013,2024-11-29,2024-12-03,Ekart,820.1,In Transit,4,2024-11
Shp008014,Ord008014,2024-07-27,2024-08-01,Ekart,507.97,Delivered,5,2024-07
Shp008015,Ord008015,2023-04-26,2023-05-11,Dtdc,379.92,Lost,15,2023-04
Shp008016,Ord008016,2022-01-14,2022-01-29,Dtdc,850.13,In Transit,15,2022-01
Shp008017,Ord008017,2022-10-17,2022-10-19,Xpressbees,528.01,Delivered,2,2022-10
Shp008018,Ord008018,2024-06-12,2024-06-15,Dtdc,,In Transit,3,2024-06
Shp008019,Ord008019,2023-02-08,2023-02-13,Bluedart,787.14,Delayed,5,2023-02
Shp008021,Ord008021,2024-09-22,2024-09-27,Bluedart,658.53,Delayed,5,2024-09
Shp008022,Ord008022,2024-03-02,2024-03-10,Xpressbees,609.06,Delivered,8,2024-03
Shp008023,Ord008023,2023-12-19,2023-12-29,Fedex,70.48,In Transit,10,2023-12
Shp008024,Ord008024,2024-05-17,2024-05-20,Ekart,834.73,Returned To Origin,3,2024-05
Shp008025,Ord008025,2024-07-23,2024-07-28,Dtdc,376.66,Returned To Origin,5,2024-07
Shp008028,Ord008028,2024-12-29,2025-01-01,Delhivery,882.21,Lost,3,2024-12
Shp008029,Ord008029,2024-03-23,2024-03-29,Bluedart,432.8,Delayed,6,2024-03
Shp008031,Ord008031,2024-12-22,2024-12-25,Xpressbees,347.65,Returned To Origin,3,2024-12
Shp008032,Ord008032,2024-05-13,2024-05-18,Dtdc,575.82,In Transit,5,2024-05
Shp008033,Ord008033,2022-03-20,2022-03-28,Fedex,655.9,Delivered,8,2022-03
Shp008035,Ord008035,2023-12-10,2023-12-25,Delhivery,521.19,Delivered,15,2023-12
Shp008037,Ord008037,2022-11-30,2022-12-02,Bluedart,691.93,Returned To Origin,2,2022-11
Shp008039,Ord008039,2023-11-16,2023-11-21,Fedex,539.24,In Transit,5,2023-11
Shp008041,Ord008041,2022-10-27,2022-11-01,Xpressbees,203.99,Delayed,5,2022-10
Shp008042,Ord008042,2023-02-02,2023-02-05,Xpressbees,473.81,Delivered,3,2023-02
Shp008043,Ord008043,2024-02-01,2024-02-06,Indiapost,738.81,Delivered,5,2024-02
Shp008044,Ord008044,2024-12-04,2024-12-08,Ekart,683.54,Returned To Origin,4,2024-12
Shp008045,Ord008045,2023-10-30,2023-10-31,Dtdc,236.85,Delivered,1,2023-10
Shp008046,Ord008046,2023-08-07,2023-08-22,Indiapost,60.96,Returned To Origin,15,2023-08
Shp008047,Ord008047,2022-02-06,2022-02-21,Indiapost,796.24,Delivered,15,2022-02
Shp008048,Ord008048,2023-05-30,2023-06-02,Dtdc,892.98,Lost,3,2023-05
Shp008049,Ord008049,2023-10-20,2023-10-23,Ekart,572.0,Returned To Origin,3,2023-10
Shp008050,Ord008050,2023-07-28,2023-08-03,Xpressbees,342.89,Delivered,6,2023-07
Shp008051,Ord008051,2022-03-04,2022-03-11,Ekart,883.29,Lost,7,2022-03
Shp008052,Ord008052,2022-04-29,2022-04-30,Indiapost,390.49,In Transit,1,2022-04
Shp008053,Ord008053,2024-12-14,2024-12-24,Delhivery,508.3,Lost,10,2024-12
Shp008054,Ord008054,2022-04-15,2022-04-25,Delhivery,756.2,Returned To Origin,10,2022-04
Shp008055,Ord008055,2024-01-30,2024-02-09,Bluedart,619.48,Returned To Origin,10,2024-01
Shp008056,Ord008056,2024-06-19,2024-06-29,Bluedart,202.58,Returned To Origin,10,2024-06
Shp008057,Ord008057,2023-04-03,2023-04-04,Delhivery,812.05,Lost,1,2023-04
Shp008058,Ord008058,2023-01-16,2023-01-21,Ekart,31.22,Delivered,5,2023-01
Shp008059,Ord008059,2023-09-18,2023-09-22,Xpressbees,298.51,Delayed,4,2023-09
Shp008060,Ord008060,2023-09-29,2023-10-09,Ekart,823.68,In Transit,10,2023-09
Shp008062,Ord008062,2023-10-19,2023-11-03,Dtdc,345.98,Lost,15,2023-10
Shp008063,Ord008063,2022-06-18,2022-06-21,Bluedart,784.38,Lost,3,2022-06
Shp008065,Ord008065,2024-01-20,2024-01-22,Fedex,684.29,Delivered,2,2024-01
Shp008067,Ord008067,2023-05-09,2023-05-17,Bluedart,688.32,In Transit,8,2023-05
Shp008068,Ord008068,2023-04-05,2023-04-09,Fedex,197.96,In Transit,4,2023-04
Shp008069,Ord008069,2024-02-19,2024-02-22,Fedex,813.83,Delivered,3,2024-02
Shp008070,Ord008070,2022-01-26,2022-02-02,Dtdc,449.62,Delayed,7,2022-01
Shp008071,Ord008071,2024-04-26,2024-05-01,Delhivery,187.37,In Transit,5,2024-04
Shp008073,Ord008073,2023-12-30,2024-01-02,Xpressbees,341.16,In Transit,3,2023-12
Shp008075,Ord008075,2024-01-12,2024-01-16,Fedex,839.07,Delivered,4,2024-01
Shp008076,Ord008076,2023-10-20,2023-10-21,Indiapost,547.72,Lost,1,2023-10
Shp008077,Ord008077,2022-03-10,2022-03-13,Dtdc,88.8,In Transit,3,2022-03
Shp008078,Ord008078,2024-12-21,2024-12-27,Ekart,266.34,Delivered,6,2024-12
Shp008080,Ord008080,2023-08-30,2023-08-31,Xpressbees,90.19,Lost,1,2023-08
Shp008081,Ord008081,2023-01-04,2023-01-06,Bluedart,606.4,Returned To Origin,2,2023-01
Shp008082,Ord008082,2024-08-20,2024-08-27,Fedex,461.76,Delayed,7,2024-08
Shp008083,Ord008083,2023-01-02,2023-01-07,Dtdc,610.52,Returned To Origin,5,2023-01
Shp008084,Ord008084,2022-04-15,2022-04-25,Ekart,201.95,Delivered,10,2022-04
Shp008086,Ord008086,2023-07-23,2023-07-28,Indiapost,237.84,Delivered,5,2023-07
Shp008088,Ord008088,2022-10-31,2022-11-04,Delhivery,855.92,Delayed,4,2022-10
Shp008089,Ord008089,2024-08-15,2024-08-18,Fedex,132.26,Returned To Origin,3,2024-08
Shp008091,Ord008091,2022-06-04,2022-06-19,Delhivery,802.01,Lost,15,2022-06
Shp008092,Ord008092,2022-07-10,2022-07-17,Ekart,329.54,Delivered,7,2022-07
Shp008093,Ord008093,2024-02-20,2024-02-27,Bluedart,527.68,Lost,7,2024-02
Shp008095,Ord008095,2023-06-29,2023-07-07,Bluedart,753.17,In Transit,8,2023-06
Shp008096,Ord008096,2024-12-08,2024-12-11,Delhivery,513.3,Delayed,3,2024-12
Shp008097,Ord008097,2023-03-20,2023-03-23,Bluedart,609.1,Delivered,3,2023-03
Shp008101,Ord008101,2022-02-17,2022-02-18,Bluedart,843.49,Delayed,1,2022-02
Shp008102,Ord008102,2022-01-09,2022-01-12,Xpressbees,710.75,In Transit,3,2022-01
Shp008104,Ord008104,2022-11-17,2022-11-20,Dtdc,556.43,Returned To Origin,3,2022-11
Shp008105,Ord008105,2024-04-11,2024-04-18,Bluedart,722.77,Delayed,7,2024-04
Shp008106,Ord008106,2023-11-17,2023-11-25,Indiapost,757.38,Lost,8,2023-11
Shp008108,Ord008108,2023-05-05,2023-05-08,Delhivery,453.46,Delivered,3,2023-05
Shp008109,Ord008109,2023-04-27,2023-05-07,Dtdc,444.97,Delayed,10,2023-04
Shp008110,Ord008110,2024-02-13,2024-02-17,Dtdc,859.99,Delivered,4,2024-02
Shp008111,Ord008111,2022-03-15,2022-03-21,Indiapost,248.32,Lost,6,2022-03
Shp008113,Ord008113,2022-05-19,2022-05-21,Bluedart,419.16,In Transit,2,2022-05
Shp008114,Ord008114,2023-04-19,2023-04-25,Delhivery,771.95,Delayed,6,2023-04
Shp008115,Ord008115,2022-03-23,2022-03-27,Dtdc,582.17,Returned To Origin,4,2022-03
Shp008116,Ord008116,2024-10-06,2024-10-07,Ekart,192.8,Delayed,1,2024-10
Shp008117,Ord008117,2023-05-27,2023-06-02,Indiapost,611.38,Delayed,6,2023-05
Shp008118,Ord008118,2023-08-17,2023-08-21,Xpressbees,754.56,Lost,4,2023-08
Shp008119,Ord008119,2024-11-11,2024-11-19,Dtdc,189.89,Returned To Origin,8,2024-11
Shp008121,Ord008121,2023-01-17,2023-01-20,Indiapost,604.83,Delayed,3,2023-01
Shp008122,Ord008122,2022-11-20,2022-12-05,Fedex,546.61,Returned To Origin,15,2022-11
Shp008123,Ord008123,2023-06-22,2023-06-25,Fedex,149.86,Returned To Origin,3,2023-06
Shp008125,Ord008125,2024-08-15,2024-08-18,Indiapost,784.09,In Transit,3,2024-08
Shp008126,Ord008126,2022-10-24,2022-10-28,Delhivery,500.83,Delayed,4,2022-10
Shp008128,Ord008128,2022-03-22,2022-03-23,Fedex,150.1,Delayed,1,2022-03
Shp008131,Ord008131,2022-07-25,2022-07-26,Ekart,749.8,In Transit,1,2022-07
Shp008132,Ord008132,2024-11-19,2024-12-04,Ekart,411.89,Delayed,15,2024-11
Shp008134,Ord008134,2022-05-12,2022-05-17,Indiapost,190.12,Delivered,5,2022-05
Shp008135,Ord008135,2024-10-16,2024-10-21,Bluedart,330.85,Returned To Origin,5,2024-10
Shp008136,Ord008136,2024-04-26,2024-05-11,Xpressbees,550.14,Lost,15,2024-04
Shp008137,Ord008137,2023-02-11,2023-02-21,Xpressbees,791.22,Delayed,10,2023-02
Shp008138,Ord008138,2022-01-23,2022-01-25,Delhivery,750.77,Delivered,2,2022-01
Shp008139,Ord008139,2023-08-02,2023-08-17,Indiapost,695.74,Returned To Origin,15,2023-08
Shp008140,Ord008140,2023-02-08,2023-02-13,Delhivery,63.44,Delivered,5,2023-02
Shp008141,Ord008141,2022-11-20,2022-11-27,Bluedart,138.07,Delayed,7,2022-11
Shp008142,Ord008142,2024-05-31,2024-06-02,Ekart,128.54,In Transit,2,2024-05
Shp008143,Ord008143,2024-04-02,2024-04-12,Delhivery,723.67,In Transit,10,2024-04
Shp008147,Ord008147,2024-05-29,2024-06-13,Fedex,344.56,Delayed,15,2024-05
Shp008148,Ord008148,2024-01-20,2024-01-27,Dtdc,558.48,In Transit,7,2024-01
Shp008149,Ord008149,2023-11-30,2023-12-10,Delhivery,773.57,Lost,10,2023-11
Shp008150,Ord008150,2023-05-26,2023-05-30,Fedex,699.72,Returned To Origin,4,2023-05
Shp008153,Ord008153,2024-12-16,2024-12-24,Indiapost,284.7,Delivered,8,2024-12
Shp008154,Ord008154,2024-08-19,2024-08-23,Xpressbees,599.63,In Transit,4,2024-08
Shp008155,Ord008155,2022-05-17,2022-05-18,Delhivery,236.32,Lost,1,2022-05
Shp008156,Ord008156,2023-01-08,2023-01-16,Bluedart,47.57,Returned To Origin,8,2023-01
Shp008160,Ord008160,2022-05-18,2022-05-26,Ekart,444.91,Delivered,8,2022-05
Shp008161,Ord008161,2023-11-22,2023-11-24,Ekart,545.34,Returned To Origin,2,2023-11
Shp008162,Ord008162,2023-11-29,2023-12-03,Fedex,221.69,In Transit,4,2023-11
Shp008163,Ord008163,2022-02-03,2022-02-18,Xpressbees,568.79,Delayed,15,2022-02
Shp008164,Ord008164,2023-12-19,2023-12-22,Bluedart,335.24,In Transit,3,2023-12
Shp008165,Ord008165,2024-05-10,2024-05-11,Xpressbees,47.88,In Transit,1,2024-05
Shp008166,Ord008166,2024-04-18,2024-04-19,Dtdc,268.2,In Transit,1,2024-04
Shp008167,Ord008167,2022-04-18,2022-04-24,Delhivery,560.96,In Transit,6,2022-04
Shp008168,Ord008168,2025-01-02,2025-01-07,Fedex,769.96,Delivered,5,2025-01
Shp008169,Ord008169,2023-06-05,2023-06-11,Bluedart,877.92,Returned To Origin,6,2023-06
Shp008170,Ord008170,2024-03-25,2024-03-30,Bluedart,206.01,Returned To Origin,5,2024-03
Shp008171,Ord008171,2024-12-13,2024-12-15,Fedex,835.51,In Transit,2,2024-12
Shp008175,Ord008175,2022-10-28,2022-10-31,Xpressbees,692.79,Delivered,3,2022-10
Shp008176,Ord008176,2023-02-25,2023-03-12,Delhivery,857.26,In Transit,15,2023-02
Shp008177,Ord008177,2022-07-07,2022-07-08,Dtdc,105.93,Delivered,1,2022-07
Shp008178,Ord008178,2023-04-27,2023-05-04,Bluedart,684.22,Delivered,7,2023-04
Shp008182,Ord008182,2023-03-22,2023-04-06,Dtdc,786.83,In Transit,15,2023-03
Shp008183,Ord008183,2024-06-17,2024-06-27,Indiapost,740.2,Returned To Origin,10,2024-06
Shp008184,Ord008184,2024-01-06,2024-01-16,Xpressbees,44.82,Lost,10,2024-01
Shp008185,Ord008185,2023-06-06,2023-06-21,Xpressbees,102.73,Lost,15,2023-06
Shp008186,Ord008186,2024-01-28,2024-02-01,Indiapost,66.84,In Transit,4,2024-01
Shp008187,Ord008187,2023-05-08,2023-05-13,Fedex,346.64,Delivered,5,2023-05
Shp008188,Ord008188,2023-09-05,2023-09-10,Bluedart,30.1,Lost,5,2023-09
Shp008189,Ord008189,2024-07-31,2024-08-06,Indiapost,858.39,Returned To Origin,6,2024-07
Shp008190,Ord008190,2022-01-10,2022-01-11,Dtdc,720.26,In Transit,1,2022-01
Shp008191,Ord008191,2023-02-18,2023-02-19,Xpressbees,243.0,Returned To Origin,1,2023-02
Shp008193,Ord008193,2023-08-05,2023-08-15,Bluedart,167.38,Delivered,10,2023-08
Shp008195,Ord008195,2022-04-25,2022-05-01,Dtdc,198.84,Returned To Origin,6,2022-04
Shp008196,Ord008196,2023-01-21,2023-01-25,Delhivery,533.32,In Transit,4,2023-01
Shp008197,Ord008197,2024-10-14,2024-10-18,Bluedart,125.86,Returned To Origin,4,2024-10
Shp008198,Ord008198,2022-01-12,2022-01-20,Indiapost,440.07,Returned To Origin,8,2022-01
Shp008200,Ord008200,2022-09-23,2022-09-27,Dtdc,168.68,Returned To Origin,4,2022-09
Shp008201,Ord008201,2023-07-20,2023-07-22,Ekart,589.1,Delivered,2,2023-07
Shp008204,Ord008204,2024-05-21,2024-05-23,Xpressbees,726.98,Lost,2,2024-05
Shp008207,Ord008207,2022-06-27,2022-07-01,Bluedart,638.2,In Transit,4,2022-06
Shp008208,Ord008208,2024-01-19,2024-01-25,Fedex,491.24,In Transit,6,2024-01
Shp008209,Ord008209,2023-03-17,2023-04-01,Bluedart,538.04,Delayed,15,2023-03
Shp008210,Ord008210,2024-09-16,2024-09-23,Xpressbees,898.5,In Transit,7,2024-09
Shp008213,Ord008213,2024-03-29,2024-03-31,Ekart,792.98,Lost,2,2024-03
Shp008216,Ord008216,2023-04-18,2023-04-25,Xpressbees,551.81,Delivered,7,2023-04
Shp008218,Ord008218,2024-10-06,2024-10-10,Delhivery,777.41,Lost,4,2024-10
Shp008219,Ord008219,2024-05-24,2024-05-29,Indiapost,867.7,Lost,5,2024-05
Shp008220,Ord008220,2023-02-27,2023-03-05,Delhivery,341.63,Delayed,6,2023-02
Shp008222,Ord008222,2023-11-25,2023-11-28,Ekart,648.26,Delivered,3,2023-11
Shp008223,Ord008223,2024-10-13,2024-10-28,Xpressbees,792.31,Lost,15,2024-10
Shp008224,Ord008224,2023-06-29,2023-06-30,Bluedart,726.87,Lost,1,2023-06
Shp008226,Ord008226,2022-12-16,2022-12-22,Dtdc,628.99,Delivered,6,2022-12
Shp008227,Ord008227,2022-03-12,2022-03-16,Indiapost,469.44,In Transit,4,2022-03
Shp008228,Ord008228,2022-05-09,2022-05-24,Indiapost,347.47,Returned To Origin,15,2022-05
Shp008229,Ord008229,2023-02-01,2023-02-02,Ekart,168.68,Delayed,1,2023-02
Shp008233,Ord008233,2024-11-22,2024-11-24,Ekart,404.12,Delayed,2,2024-11
Shp008234,Ord008234,2022-05-10,2022-05-17,Fedex,373.25,Returned To Origin,7,2022-05
Shp008235,Ord008235,2022-09-28,2022-10-03,Indiapost,356.97,Returned To Origin,5,2022-09
Shp008236,Ord008236,2022-12-17,2022-12-27,Xpressbees,593.05,Lost,10,2022-12
Shp008238,Ord008238,2023-03-11,2023-03-15,Indiapost,588.74,In Transit,4,2023-03
Shp008239,Ord008239,2022-12-19,2022-12-29,Dtdc,473.95,Lost,10,2022-12
Shp008240,Ord008240,2023-09-02,2023-09-04,Bluedart,744.3,Delayed,2,2023-09
Shp008242,Ord008242,2024-01-27,2024-01-31,Xpressbees,370.98,Delayed,4,2024-01
Shp008243,Ord008243,2022-11-13,2022-11-18,Dtdc,341.64,Returned To Origin,5,2022-11
Shp008244,Ord008244,2023-01-21,2023-01-28,Xpressbees,307.72,Delivered,7,2023-01
Shp008246,Ord008246,2022-02-06,2022-02-09,Fedex,823.54,Returned To Origin,3,2022-02
Shp008247,Ord008247,2024-03-23,2024-03-24,Ekart,715.13,Delivered,1,2024-03
Shp008249,Ord008249,2023-08-03,2023-08-13,Indiapost,235.46,In Transit,10,2023-08
Shp008251,Ord008251,2022-05-08,2022-05-12,Xpressbees,351.27,Returned To Origin,4,2022-05
Shp008252,Ord008252,2023-10-31,2023-11-02,Delhivery,432.57,Delivered,2,2023-10
Shp008253,Ord008253,2024-04-14,2024-04-17,Bluedart,488.78,Delayed,3,2024-04
Shp008254,Ord008254,2024-09-20,2024-09-25,Bluedart,273.68,Delivered,5,2024-09
Shp008255,Ord008255,2022-11-16,2022-11-21,Delhivery,528.59,Lost,5,2022-11
Shp008256,Ord008256,2022-03-16,2022-03-22,Xpressbees,876.23,In Transit,6,2022-03
Shp008257,Ord008257,2024-06-30,2024-07-07,Indiapost,170.1,Delayed,7,2024-06
Shp008258,Ord008258,2024-07-10,2024-07-18,Xpressbees,810.79,Lost,8,2024-07
Shp008261,Ord008261,2024-05-13,2024-05-18,Delhivery,390.44,Delayed,5,2024-05
Shp008262,Ord008262,2022-04-25,2022-04-28,Bluedart,762.39,Delayed,3,2022-04
Shp008263,Ord008263,2024-10-17,2024-10-18,Indiapost,649.98,Lost,1,2024-10
Shp008264,Ord008264,2024-10-02,2024-10-03,Indiapost,602.67,Returned To Origin,1,2024-10
Shp008265,Ord008265,2022-10-14,2022-10-15,Delhivery,813.45,Delayed,1,2022-10
Shp008266,Ord008266,2023-11-16,2023-11-20,Fedex,571.49,In Transit,4,2023-11
Shp008267,Ord008267,2022-12-13,2022-12-16,Delhivery,94.66,In Transit,3,2022-12
Shp008268,Ord008268,2023-06-17,2023-06-19,Delhivery,582.48,In Transit,2,2023-06
Shp008269,Ord008269,2024-02-28,2024-03-02,Bluedart,638.51,Delayed,3,2024-02
